"ID","PEN","LACT","Event","DIM","Date","Remark","R","T","B","Protocols","Technician",
      6962 ,     3 ,   2 ,MOVE       ,  48 ,12/30/23,F003T001        ,  ,   ,  ,                ,,
      6963 ,     4 ,   1 ,LAB        , 252 ,07/09/23,EXT             ,  ,   ,  ,                ,,
      6963 ,     4 ,   1 ,LAB        , 337 ,10/02/23,ERE             ,  ,   ,  ,                ,,
      6963 ,     4 ,   1 ,DRY        , 383 ,11/17/23,                ,  ,   ,  ,                ,,
      6963 ,    10 ,   1 ,CUDMV      , 410 ,12/14/23,                ,  ,   ,  ,                ,,
      6963 ,    11 ,   2 ,FRESH      ,   0 ,01/03/24,                ,  ,   ,  ,                ,,
      6963 ,     3 ,   2 ,LAB        ,   1 ,01/04/24,R PASTE         ,  ,   ,  ,                ,,
      6963 ,     3 ,   2 ,MOVE       ,  38 ,02/10/24,F003T001        ,  ,   ,  ,                ,,
      6963 ,     1 ,   2 ,BRED       ,  55 ,02/27/24,252NR12241      ,- ,15 ,B ,                ,James,
      6964 ,     1 ,   1 ,ABORT      , 254 ,08/13/23,153 DAYS        ,  ,   ,  ,                ,,
      6964 ,     1 ,   1 ,DNB        , 284 ,09/12/23,                ,  ,   ,  ,                ,,
      6964 ,     1 ,   1 ,LAB        , 330 ,10/28/23,ERE             ,  ,   ,  ,                ,,
      6965 ,     1 ,   1 ,DRY        , 302 ,07/21/23,                ,  ,   ,  ,                ,,
      6965 ,    10 ,   1 ,CUDMV      , 356 ,09/13/23,                ,  ,   ,  ,                ,,
      6965 ,    11 ,   2 ,FRESH      ,   0 ,10/07/23,                ,  ,   ,  ,                ,,
      6965 ,     3 ,   2 ,MOVE       ,  41 ,11/17/23,F003T004        ,  ,   ,  ,                ,,
      6965 ,     4 ,   2 ,PREG       ,  51 ,11/27/23,252NR12195      ,P ,15 ,E ,                ,James,
      6966 ,     4 ,   1 ,LAME       , 246 ,07/24/23,RF A            ,  ,   ,  ,                ,,
      6966 ,     4 ,   1 ,LAME       , 253 ,07/31/23,RF A            ,  ,   ,  ,                ,,
      6966 ,     4 ,   1 ,DRY        , 264 ,08/11/23,                ,  ,   ,  ,                ,,
      6966 ,    10 ,   1 ,LAME       , 281 ,08/28/23,RF A            ,  ,   ,  ,                ,,
      6966 ,    10 ,   1 ,CUDMV      , 304 ,09/20/23,                ,  ,   ,  ,                ,,
      6966 ,    11 ,   1 ,LAME       , 309 ,09/25/23,RF A            ,  ,   ,  ,                ,,
      6966 ,    11 ,   1 ,LAME       , 331 ,10/17/23,RR RF A         ,  ,   ,  ,                ,,
      6966 ,    11 ,   2 ,FRESH      ,   0 ,10/19/23,                ,  ,   ,  ,                ,,
      6966 ,     3 ,   2 ,LAB        ,   2 ,10/21/23,PASTE           ,  ,   ,  ,                ,,
      6966 ,     3 ,   2 ,LAME       ,  25 ,11/13/23,RR RF A         ,  ,   ,  ,                ,,
      6966 ,     3 ,   2 ,MOVE       ,  42 ,11/30/23,F003T004        ,  ,   ,  ,                ,,
      6966 ,     4 ,   2 ,LAME       ,  81 ,01/08/24,RR RF A         ,  ,   ,  ,                ,,
      6968 ,     1 ,   1 ,DRY        , 332 ,11/09/23,                ,  ,   ,  ,                ,,
      6968 ,    10 ,   1 ,CUDMV      , 359 ,12/06/23,                ,  ,   ,  ,                ,,
      6968 ,    11 ,   2 ,FRESH      ,   0 ,01/05/24,                ,  ,   ,  ,                ,,
      6968 ,     3 ,   2 ,LAB        ,   3 ,01/08/24,RA              ,  ,   ,  ,                ,,
      6968 ,     3 ,   2 ,LAB        ,  23 ,01/28/24,LOOSE           ,  ,   ,  ,                ,,
      6968 ,     3 ,   2 ,LAB        ,  24 ,01/29/24,RR              ,  ,   ,  ,                ,,
      6968 ,     3 ,   2 ,MOVE       ,  45 ,02/19/24,F003T004        ,  ,   ,  ,                ,,
      6973 ,     1 ,   1 ,DRY        , 343 ,11/09/23,                ,  ,   ,  ,                ,,
      6973 ,    10 ,   1 ,CUDMV      , 370 ,12/06/23,                ,  ,   ,  ,                ,,
      6973 ,     3 ,   2 ,LAB        ,   0 ,01/02/24,REPLI           ,  ,   ,  ,                ,,
      6973 ,     3 ,   2 ,RETAINP    ,   0 ,01/02/24,                ,  ,   ,  ,                ,,
      6973 ,    11 ,   2 ,FRESH      ,   0 ,01/02/24,                ,  ,   ,  ,                ,,
      6973 ,     3 ,   2 ,LAB        ,   1 ,01/03/24,R  A            ,  ,   ,  ,                ,,
      6973 ,     3 ,   2 ,LAB        ,   1 ,01/03/24,BOOSTER         ,  ,   ,  ,                ,,
      6973 ,     3 ,   2 ,SOLD       ,   3 ,01/05/24,OFF FEED        ,  ,   ,  ,                ,,
      6974 ,     3 ,   2 ,LAB        ,   7 ,07/01/23,PASTE           ,  ,   ,  ,                ,,
      6974 ,     3 ,   2 ,METR       ,  16 ,07/10/23,                ,  ,   ,  ,                ,,
      6974 ,     3 ,   2 ,LAB        ,  20 ,07/14/23,EXT             ,  ,   ,  ,                ,,
      6974 ,     3 ,   2 ,LAME       ,  30 ,07/24/23,RF A            ,  ,   ,  ,                ,,
      6974 ,     3 ,   2 ,MOVE       ,  45 ,08/08/23,F003T001        ,  ,   ,  ,                ,,
      6974 ,     1 ,   2 ,MOVE       ,  62 ,08/25/23,F001T050        ,  ,   ,  ,                ,,
      6974 ,    50 ,   2 ,MOVE       ,  62 ,08/25/23,F050T001        ,  ,   ,  ,                ,,
      6974 ,     1 ,   2 ,LAB        ,  63 ,08/26/23,ERE             ,  ,   ,  ,                ,,
      6974 ,     1 ,   2 ,OPEN       , 108 ,10/10/23,528J4887        ,O ,15 ,A ,                ,James,
      6974 ,     1 ,   2 ,OPEN       , 176 ,12/17/23,252NR12241      ,O ,15 ,E ,                ,James,
      6974 ,     1 ,   2 ,PREG       , 200 ,01/10/24,252NR12241      ,P ,15 ,E ,                ,James,
      6974 ,     1 ,   2 ,LAME       , 205 ,01/15/24,RR A            ,  ,   ,  ,                ,,
      6976 ,     4 ,   1 ,DRY        , 285 ,09/14/23,                ,  ,   ,  ,                ,,
      6976 ,    10 ,   1 ,CUDMV      , 313 ,10/12/23,                ,  ,   ,  ,                ,,
      6976 ,    11 ,   2 ,FRESH      ,   0 ,11/11/23,                ,  ,   ,  ,                ,,
      6976 ,     3 ,   2 ,LAB        ,  44 ,12/25/23,EASE A          ,  ,   ,  ,                ,,
      6976 ,     3 ,   2 ,MOVE       ,  49 ,12/30/23,F003T004        ,  ,   ,  ,                ,,
      6976 ,     4 ,   2 ,LAME       ,  51 ,01/01/24,RR T            ,  ,   ,  ,                ,,
      6976 ,     4 ,   2 ,OPEN       ,  77 ,01/27/24,252NR12241      ,O ,15 ,C ,                ,James,
      6976 ,     4 ,   2 ,BRED       ,  97 ,02/16/24,252NR12241      ,- ,15 ,E ,                ,James,
      6977 ,    11 ,   2 ,FRESH      ,   0 ,08/04/23,                ,  ,   ,  ,                ,,
      6977 ,     3 ,   2 ,LAB        ,   2 ,08/06/23,PASTE           ,  ,   ,  ,                ,,
      6977 ,     3 ,   2 ,LAB        ,   5 ,08/09/23,PASTE E         ,  ,   ,  ,                ,,
      6977 ,     3 ,   2 ,MOVE       ,  39 ,09/12/23,F003T004        ,  ,   ,  ,                ,,
      6977 ,     4 ,   2 ,OPEN       ,  53 ,09/26/23,528J5008        ,O ,15 ,A ,                ,James,
      6977 ,     4 ,   2 ,PREG       ,  76 ,10/19/23,528J4887        ,P ,15 ,A ,                ,James,
      6979 ,     5 ,   1 ,MOVE       , 172 ,07/28/23,F005T050        ,  ,   ,  ,                ,,
      6979 ,    50 ,   1 ,MOVE       , 172 ,07/28/23,F050T004        ,  ,   ,  ,                ,,
      6979 ,     4 ,   1 ,OPEN       , 209 ,09/03/23,ANGUS           ,O ,15 ,A ,                ,James,
      6979 ,     4 ,   1 ,OPEN       , 250 ,10/14/23,528J4985        ,O , 4 ,C ,                ,Relief,
      6979 ,     4 ,   1 ,MOVE       , 268 ,11/01/23,F004T002        ,  ,   ,  ,                ,,
      6982 ,     4 ,   1 ,DRY        , 320 ,09/28/23,                ,  ,   ,  ,                ,,
      6982 ,    10 ,   1 ,CUDMV      , 347 ,10/25/23,                ,  ,   ,  ,                ,,
      6982 ,    11 ,   2 ,FRESH      ,   0 ,11/15/23,                ,  ,   ,  ,                ,,
      6982 ,     3 ,   2 ,LAB        ,   1 ,11/16/23,PASTE           ,  ,   ,  ,                ,,
      6982 ,     3 ,   2 ,LAB        ,  22 ,12/07/23,R A             ,  ,   ,  ,                ,,
      6982 ,     3 ,   2 ,MOVE       ,  45 ,12/30/23,F003T001        ,  ,   ,  ,                ,,
      6982 ,     1 ,   2 ,BRED       ,  74 ,01/28/24,252NR12241      ,- ,15 ,A ,                ,James,
      6983 ,     3 ,   2 ,MAST       ,   0 ,09/21/23,LFBLOOD         ,  ,   ,  ,                ,,
      6983 ,    11 ,   2 ,FRESH      ,   0 ,09/21/23,                ,  ,   ,  ,                ,,
      6983 ,     7 ,   2 ,LAB        ,   1 ,09/22/23,EASE            ,  ,   ,  ,                ,,
      6983 ,     7 ,   2 ,LAB        ,   2 ,09/23/23,EASE            ,  ,   ,  ,                ,,
      6983 ,     7 ,   2 ,MOVE       ,   4 ,09/25/23,F007T003        ,  ,   ,  ,                ,,
      6983 ,     4 ,   2 ,OPEN       ,  70 ,11/30/23,29NR12241       ,O ,15 ,E ,                ,James,
      6983 ,     4 ,   2 ,OPEN       ,  91 ,12/21/23,252NR12241      ,O ,15 ,E ,                ,James,
      6983 ,     4 ,   2 ,OPEN       , 134 ,02/02/24,252NR12241      ,O ,15 ,C ,                ,James,
      6983 ,     4 ,   2 ,BRED       , 156 ,02/24/24,252NR12241      ,- ,15 ,A ,                ,James,
      6984 ,     1 ,   1 ,DRY        , 324 ,12/22/23,                ,  ,   ,  ,                ,,
      6984 ,    10 ,   1 ,CUDMV      , 350 ,01/17/24,                ,  ,   ,  ,                ,,
      6984 ,    11 ,   1 ,LAME       , 356 ,01/23/24,LR RR W         ,  ,   ,  ,                ,,
      6984 ,    11 ,   2 ,FRESH      ,   0 ,02/18/24,                ,  ,   ,  ,                ,,
      6984 ,     3 ,   2 ,SOLD       ,   3 ,02/21/24,KILDOWN         ,  ,   ,  ,                ,,
      6985 ,     1 ,   1 ,LAME       , 215 ,07/17/23,RF W            ,  ,   ,  ,                ,,
      6985 ,    50 ,   1 ,MOVE       , 254 ,08/25/23,F050T001        ,  ,   ,  ,                ,,
      6985 ,     1 ,   1 ,MOVE       , 254 ,08/25/23,F001T050        ,  ,   ,  ,                ,,
      6985 ,     1 ,   1 ,LAB        , 255 ,08/26/23,ERE             ,  ,   ,  ,                ,,
      6985 ,     1 ,   1 ,DRY        , 324 ,11/03/23,                ,  ,   ,  ,                ,,
      6985 ,    10 ,   1 ,CUDMV      , 350 ,11/29/23,                ,  ,   ,  ,                ,,
      6985 ,    11 ,   1 ,LAME       , 356 ,12/05/23,RF W            ,  ,   ,  ,                ,,
      6985 ,    11 ,   1 ,LAME       , 370 ,12/19/23,RF W            ,  ,   ,  ,                ,,
      6985 ,    11 ,   2 ,FRESH      ,   0 ,01/01/24,                ,  ,   ,  ,                ,,
      6985 ,     3 ,   2 ,LAME       ,  22 ,01/23/24,RF W            ,  ,   ,  ,                ,,
      6985 ,     3 ,   2 ,MOVE       ,  40 ,02/10/24,F003T001        ,  ,   ,  ,                ,,
      6986 ,     1 ,   1 ,ABORT      , 344 ,09/13/23,170 DAYS        ,  ,   ,  ,                ,,
      6986 ,     1 ,   1 ,MAST       , 375 ,10/14/23,BLOOD           ,  ,   ,  ,                ,,
      6986 ,     7 ,   1 ,DNB        , 398 ,11/06/23,                ,  ,   ,  ,                ,,
      6986 ,     7 ,   1 ,MOVE       , 413 ,11/21/23,F007T005        ,  ,   ,  ,                ,,
      6986 ,     5 ,   1 ,LAB        , 458 ,01/05/24,ER              ,  ,   ,  ,                ,,
      6990 ,    50 ,   1 ,MOVE       , 329 ,08/25/23,F050T001        ,  ,   ,  ,                ,,
      6990 ,     1 ,   1 ,MOVE       , 329 ,08/25/23,F001T050        ,  ,   ,  ,                ,,
      6990 ,     1 ,   1 ,LAB        , 330 ,08/26/23,ERE             ,  ,   ,  ,                ,,
      6990 ,     1 ,   1 ,DRY        , 335 ,08/31/23,                ,  ,   ,  ,                ,,
      6990 ,    10 ,   1 ,CUDMV      , 362 ,09/27/23,                ,  ,   ,  ,                ,,
      6990 ,    11 ,   2 ,FRESH      ,   0 ,10/26/23,                ,  ,   ,  ,                ,,
      6990 ,     3 ,   2 ,LAB        ,   1 ,10/27/23,RUM             ,  ,   ,  ,                ,,
      6990 ,     3 ,   2 ,LAB        ,   2 ,10/28/23,ASPI            ,  ,   ,  ,                ,,
      6990 ,     3 ,   2 ,LAB        ,   2 ,10/28/23,RUMA            ,  ,   ,  ,                ,,
      6990 ,     3 ,   2 ,LAB        ,   3 ,10/29/23,EUMA            ,  ,   ,  ,                ,,
      6990 ,     3 ,   2 ,METR       ,   6 ,11/01/23,                ,  ,   ,  ,                ,,
      6990 ,     3 ,   2 ,MOVE       ,  44 ,12/09/23,F003T001        ,  ,   ,  ,                ,,
      6990 ,     1 ,   2 ,BRED       , 113 ,02/16/24,252NR12241      ,- ,15 ,E ,                ,James,
      6993 ,     2 ,   2 ,OPEN       , 148 ,07/06/23,11AN2277        ,O ,15 ,A ,                ,James,
      6993 ,     2 ,   2 ,LAB        , 150 ,07/08/23,EXT             ,  ,   ,  ,                ,,
      6993 ,     2 ,   2 ,LAME       , 159 ,07/17/23,LR W            ,  ,   ,  ,                ,,
      6993 ,     2 ,   2 ,OPEN       , 168 ,07/26/23,11AN2277        ,O ,15 ,A ,                ,James,
      6993 ,    50 ,   2 ,MOVE       , 198 ,08/25/23,F050T002        ,  ,   ,  ,                ,,
      6993 ,     2 ,   2 ,MOVE       , 198 ,08/25/23,F002T050        ,  ,   ,  ,                ,,
      6993 ,     2 ,   2 ,LAB        , 201 ,08/28/23,ERE             ,  ,   ,  ,                ,,
      6993 ,     2 ,   2 ,OPEN       , 205 ,09/01/23,11AN2277        ,O ,15 ,A ,                ,James,
      6993 ,     2 ,   2 ,OPEN       , 227 ,09/23/23,11AN1504        ,O ,15 ,A ,                ,James,
      6993 ,     2 ,   2 ,LAB        , 262 ,10/28/23,ERE             ,  ,   ,  ,                ,,
      6993 ,     2 ,   2 ,OPEN       , 270 ,11/05/23,BULL            ,O , 0 ,S ,                ,Tech# 0,
      6993 ,     2 ,   2 ,DNB        , 359 ,02/02/24,                ,  ,   ,  ,                ,,
      6996 ,     5 ,   1 ,DRY        , 277 ,08/10/23,                ,  ,   ,  ,                ,,
      6996 ,    10 ,   1 ,CUDMV      , 311 ,09/13/23,                ,  ,   ,  ,                ,,
      6996 ,    11 ,   2 ,FRESH      ,   0 ,10/11/23,                ,  ,   ,  ,                ,,
      6996 ,     3 ,   2 ,LAME       ,   6 ,10/17/23,RR A            ,  ,   ,  ,                ,,
      6996 ,     4 ,   2 ,LAME       ,  26 ,11/06/23,LR A            ,  ,   ,  ,                ,,
      6996 ,     4 ,   2 ,LAB        ,  34 ,11/14/23,ER              ,  ,   ,  ,                ,,
      6996 ,     4 ,   2 ,LAME       ,  55 ,12/05/23,RR A            ,  ,   ,  ,                ,,
      6996 ,     4 ,   2 ,LAME       ,  76 ,12/26/23,RR A            ,  ,   ,  ,                ,,
      6996 ,     4 ,   2 ,LAME       ,  89 ,01/08/24,RR A            ,  ,   ,  ,                ,,
      6996 ,     4 ,   2 ,OPEN       , 122 ,02/10/24,252NR12241      ,O ,15 ,C ,                ,James,
      6996 ,     4 ,   2 ,MAST       , 141 ,02/29/24,ALL             ,  ,   ,  ,                ,,
      6996 ,     7 ,   2 ,BRED       , 142 ,03/01/24,252NR12241      ,- ,15 ,B ,                ,James,
      6996 ,     7 ,   2 ,LAB        , 142 ,03/01/24,ER              ,  ,   ,  ,                ,,
      6997 ,     1 ,   1 ,MAST       , 279 ,08/03/23,ALL             ,  ,   ,  ,                ,,
      6997 ,     7 ,   1 ,LAB        , 280 ,08/04/23,ERE             ,  ,   ,  ,                ,,
      6997 ,     7 ,   1 ,LAB        , 314 ,09/07/23,ERE             ,  ,   ,  ,                ,,
      6997 ,     7 ,   1 ,LAME       , 318 ,09/11/23,LR A            ,  ,   ,  ,                ,,
      6997 ,     7 ,   1 ,MOVE       , 319 ,09/12/23,F007T005        ,  ,   ,  ,                ,,
      6997 ,     5 ,   1 ,DRY        , 363 ,10/26/23,                ,  ,   ,  ,                ,,
      6997 ,    10 ,   1 ,CUDMV      , 404 ,12/06/23,                ,  ,   ,  ,                ,,
      6997 ,    11 ,   2 ,FRESH      ,   0 ,01/17/24,                ,  ,   ,  ,                ,,
      6997 ,     3 ,   2 ,LAB        ,   1 ,01/18/24,RA PASTE        ,  ,   ,  ,                ,,
      6998 ,     1 ,   1 ,DRY        , 296 ,08/03/23,                ,  ,   ,  ,                ,,
      6998 ,    10 ,   1 ,CUDMV      , 325 ,09/01/23,                ,  ,   ,  ,                ,,
      6998 ,    11 ,   2 ,FRESH      ,   0 ,10/11/23,                ,  ,   ,  ,                ,,
      6998 ,     3 ,   2 ,LAB        ,   2 ,10/13/23,PASTE           ,  ,   ,  ,                ,,
      6998 ,     3 ,   2 ,LAB        ,   3 ,10/14/23,EASE            ,  ,   ,  ,                ,,
      6998 ,     3 ,   2 ,LAB        ,   5 ,10/16/23,EASE            ,  ,   ,  ,                ,,
      6998 ,     3 ,   2 ,LAME       ,  12 ,10/23/23,RR              ,  ,   ,  ,                ,,
      6998 ,     3 ,   2 ,LAB        ,  12 ,10/23/23,PASTE           ,  ,   ,  ,                ,,
      6998 ,     3 ,   2 ,LAME       ,  26 ,11/06/23,RRR             ,  ,   ,  ,                ,,
      6998 ,     3 ,   2 ,MOVE       ,  43 ,11/23/23,F003T001        ,  ,   ,  ,                ,,
      6998 ,     1 ,   2 ,OPEN       ,  51 ,12/01/23,29NR12241       ,O ,15 ,E ,                ,James,
      6998 ,     1 ,   2 ,PREG       ,  71 ,12/21/23,29NR12241       ,P ,15 ,C ,                ,James,
      6998 ,     1 ,   2 ,LAME       , 104 ,01/23/24,LR W            ,  ,   ,  ,                ,,
      7014 ,     4 ,   1 ,OPEN       , 111 ,07/10/23,29NR12222       ,O ,15 ,C ,                ,James,
      7014 ,     4 ,   1 ,LAME       , 111 ,07/10/23,LR W            ,  ,   ,  ,                ,,
      7014 ,     4 ,   1 ,OPEN       , 131 ,07/30/23,29NR12222       ,O ,15 ,A ,                ,James,
      7014 ,     4 ,   1 ,PREG       , 167 ,09/04/23,ANGUS           ,P ,15 ,A ,                ,James,
      7014 ,     4 ,   1 ,MOVE       , 225 ,11/01/23,F004T002        ,  ,   ,  ,                ,,
      7015 ,     1 ,   1 ,DRY        , 403 ,12/01/23,                ,  ,   ,  ,                ,,
      7015 ,    10 ,   1 ,CUDMV      , 429 ,12/27/23,                ,  ,   ,  ,                ,,
      7015 ,    11 ,   2 ,FRESH      ,   0 ,02/02/24,                ,  ,   ,  ,                ,,
      7015 ,     3 ,   2 ,LAB        ,   2 ,02/04/24,RA              ,  ,   ,  ,                ,,
      7015 ,     3 ,   2 ,LAB        ,   3 ,02/05/24,MASTALER        ,  ,   ,  ,                ,,
      7015 ,     3 ,   2 ,LAB        ,   5 ,02/07/24,ER              ,  ,   ,  ,                ,,
      7016 ,    11 ,   2 ,FRESH      ,   0 ,08/25/23,                ,  ,   ,  ,                ,,
      7016 ,     3 ,   2 ,MOVE       ,  39 ,10/03/23,F003T002        ,  ,   ,  ,                ,,
      7016 ,     2 ,   2 ,LAB        ,  64 ,10/28/23,ERE             ,  ,   ,  ,                ,,
